"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","survey-multi-choice","12","138628","0.0-4.0-1.0-2.0","","","","1729","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","","","","","","[0]","","","","","","","","","","","",""
"","","","","","instructions","13","140744","0.0-5.0","","","","2112","","","[{""page_index"":0,""viewing_time"":2112}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","143747","0.0-6.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","15","145992","0.0-6.0-1.0","","","","","","","","","","","","","","","","355.99999901009835","366.990000000049","2243.7000000476837","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","145992","0.0-6.0-1.0","","","","","","","","","","reconstruct","","","","","","355.99999901009835","366.990000000049","2243.7000000476837","","","","","","","","","5","625","250","293.3388154209711","52.33508043884061","241.2295409036416","false"
"","","","","","html-button-response","16","147110","0.0-7.0","","","","1117","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are doing great! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","150113","0.0-8.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","18","154147","0.0-8.0-1.0","","","","","","","","","","","","","","","","311.0099995001874","276.0000999800072","4033.400000035763","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","154147","0.0-8.0-1.0","","","","","","","","","","reconstruct","","","","","","311.0099995001874","276.0000999800072","4033.400000035763","","","","","","","","","6","625","350","322.59216608101514","268.69413695864046","93.620790953245","false"
"","","","","","html-button-response","19","155374","0.0-9.0","","","","1226","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are halfway done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","158381","0.0-10.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","21","162860","0.0-10.0-1.0","","","","","","","","","","","","","","","","347.00999999999715","276.9999997622762","4477.900000035763","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","162860","0.0-10.0-1.0","","","","","","","","","","reconstruct","","","","","","347.00999999999715","276.9999997622762","4477.900000035763","","","","","","","","","3","500","250","155.35424064750788","60.992391944789844","125.78349784728398","false"
"","","","","","html-button-response","22","164077","0.0-11.0","","","","1217","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are almost done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","167081","0.0-12.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","24","170461","0.0-12.0-1.0","","","","","","","","","","","","","","","","501.9999999999061","224.01","3379.800000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","170461","0.0-12.0-1.0","","","","","","","","","","reconstruct","","","","","","501.9999999999061","224.01","3379.800000011921","","","","","","","","","5","625","250","125.71587051769995","164.90462959315064","145.29107880785256","true"
"","","","","","html-keyboard-response","25","173464","0.0-13.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","26","176259","0.0-13.0-1.0","","","","","","","","","","","","","","","","305.00999999997606","249.0000006916773","2795.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","176259","0.0-13.0-1.0","","","","","","","","","","reconstruct","","","","","","305.00999999997606","249.0000006916773","2795.199999988079","","","","","","","","","5","625","250","319.99156254287703","64.35627588000405","365.6727630226389","false"
"","","","","","survey-text","27","179375","0.0-14.0","","","","3114","","{""Summary"":""aaaaa""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
